customer_id,age,gender,region,tenure_months,monthly_charges,total_spend,contract_type,payment_method,support_tickets,login_frequency,last_login_days,products_used,discount_usage,complaints,satisfaction_score,marketing_emails_opened,monthly_orders,avg_order_value,preferred_login_device,preferred_order_cat,churn
CP-25298,22,Male,North America,1.0,76.16,77.75,Month-to-Month,Bank Transfer,1,13,5,4,Moderate,0,4,25,4,51.45,Mobile App,Electronics,0
CP-25299,23,Male,Latin America,6.0,126.2,779.4,Month-to-Month,Electronic Check,3,35,32,3,Moderate,0,5,16,2,8.0,Desktop,Fashion,1
CP-25300,55,Female,Europe,3.0,133.94,425.12,Month-to-Month,Credit Card,2,16,10,4,High,0,3,0,5,64.94,Desktop,Grocery,1
CP-25301,20,Female,Latin America,14.0,77.46,1148.28,Month-to-Month,Electronic Check,4,19,35,2,Low,0,2,14,4,48.31,Tablet,Electronics,1
CP-25302,65,Female,Asia Pacific,2.0,97.48,189.87,Month-to-Month,Electronic Check,4,24,10,4,,0,3,2,3,43.6,Tablet,SaaS Subscriptions,1
CP-25303,29,Male,North America,37.0,74.41499999999999,2928.4,One Year,Electronic Check,5,28,8,1,,1,5,15,1,62.39,Mobile App,SaaS Subscriptions,0
CP-25304,53,Female,North America,35.0,85.1,2936.73,Month-to-Month,Electronic Check,3,39,9,2,,0,3,28,3,33.85,Desktop,Fashion,0
CP-25305,50,Female,Latin America,4.0,87.44,356.86,Month-to-Month,Electronic Check,0,25,50,1,,1,4,26,3,61.85,Desktop,Electronics,1
CP-25306,53,Female,Europe,22.0,93.07,2023.9,One Year,UPI/Digital Wallet,0,25,23,4,Moderate,1,2,4,4,56.28,Mobile App,Grocery,0
CP-25307,50,Male,North America,22.0,47.01,1008.34,Two Year,Bank Transfer,0,12,17,1,Low,1,2,12,8,44.84,Mobile App,Home & Living,0
CP-25308,48,Male,Latin America,10.0,65.44,648.52,Two Year,Bank Transfer,4,21,21,1,Low,0,3,10,3,49.21,Desktop,Electronics,0
CP-25309,38,Male,Europe,3.0,58.37,177.9,Month-to-Month,UPI/Digital Wallet,3,28,31,2,,1,3,19,3,51.64,Mobile App,Grocery,1
CP-25310,44,Female,North America,3.0,68.55,214.29,Month-to-Month,Bank Transfer,1,24,5,2,High,0,5,22,5,35.78,Mobile App,SaaS Subscriptions,0
CP-25311,44,Male,Europe,25.0,84.31,1943.89,Month-to-Month,Credit Card,4,16,15,1,Low,0,4,1,4,21.55,Mobile App,Grocery,0
CP-25312,25,Female,Asia Pacific,5.0,87.87,448.08,Month-to-Month,Bank Transfer,3,9,12,2,,1,2,11,6,57.73,Desktop,Fashion,1
CP-25313,54,Female,North America,17.0,56.71,906.37,Month-to-Month,Bank Transfer,2,4,4,3,,0,5,22,11,61.88,Mobile App,Fashion,0
CP-25314,49,Female,Europe,37.0,58.99,2304.87,Month-to-Month,Credit Card,1,13,7,3,Low,0,3,17,8,55.0,Tablet,Electronics,0
CP-25315,43,Male,North America,17.0,62.46,1071.13,Month-to-Month,Electronic Check,1,20,2,1,Low,0,3,19,4,56.07,Mobile App,Fashion,0
CP-25316,19,Female,Asia Pacific,66.0,37.02,2403.38,Month-to-Month,Electronic Check,1,4,9,4,Low,0,2,11,4,76.36,Desktop,Fashion,0
CP-25317,29,Female,Asia Pacific,19.0,53.72,1070.44,Two Year,Electronic Check,1,10,2,2,High,0,4,0,6,42.48,Mobile App,Grocery,0
CP-25318,39,Male,Europe,7.0,74.42,540.26,One Year,Credit Card,2,17,16,5,Moderate,0,5,5,3,28.8,Mobile App,Fashion,0
CP-25319,34,Female,Asia Pacific,35.0,69.53,2595.5,Month-to-Month,Credit Card,1,28,8,2,Low,1,3,8,2,38.97,Desktop,Electronics,0
CP-25320,24,Male,Europe,7.0,59.65,432.57,One Year,Credit Card,1,16,8,1,High,0,3,7,2,68.52,Mobile App,Grocery,0
CP-25321,60,Female,Europe,65.0,111.37,6859.57,Month-to-Month,Credit Card,3,1,31,4,,1,1,18,4,51.71,Mobile App,Electronics,0
CP-25322,21,Male,Middle East,12.0,100.9,1282.74,Month-to-Month,Bank Transfer,3,36,17,2,Low,0,2,24,2,22.92,Desktop,Electronics,1
CP-25323,54,Female,Europe,56.0,81.11,4247.42,One Year,Bank Transfer,4,5,8,1,Moderate,1,4,14,10,32.25,Desktop,Electronics,0
CP-25324,55,Female,Middle East,4.0,125.19,525.01,Month-to-Month,Electronic Check,3,25,13,4,High,0,3,1,6,38.18,Mobile App,Fashion,1
CP-25325,49,Male,Asia Pacific,1.0,18.0,19.27,Month-to-Month,Electronic Check,1,28,7,2,Low,0,5,28,6,45.34,Tablet,Electronics,0
CP-25326,28,Female,North America,4.0,46.35,198.77,Month-to-Month,Credit Card,2,28,0,3,Low,1,4,6,4,39.48,Desktop,Home & Living,0
CP-25327,18,Female,Asia Pacific,2.0,23.71,48.77,Month-to-Month,Electronic Check,3,36,7,5,Low,0,1,0,2,18.59,Desktop,Fashion,0
CP-25328,42,Female,North America,24.0,88.03,2249.83,One Year,Electronic Check,3,18,14,1,Moderate,1,5,20,2,32.79,Mobile App,Grocery,0
CP-25329,59,Male,Europe,6.0,76.06,490.26,Two Year,Electronic Check,5,24,12,2,High,0,5,14,3,22.28,Mobile App,Electronics,0
CP-25330,69,Male,Europe,19.0,98.71,1957.91,Month-to-Month,UPI/Digital Wallet,1,28,4,1,Moderate,0,1,6,7,35.62,Mobile App,SaaS Subscriptions,0
CP-25331,41,Female,Latin America,20.0,45.12,882.62,Month-to-Month,Electronic Check,4,8,9,4,Low,1,1,3,3,37.76,Mobile App,Fashion,1
CP-25332,70,Male,North America,21.0,90.5,1840.45,Month-to-Month,Credit Card,3,11,2,2,Low,0,2,8,2,39.03,Mobile App,Fashion,0
CP-25333,60,Female,Latin America,33.0,81.11,2568.85,Two Year,Credit Card,0,29,6,1,,0,2,9,5,45.76,Desktop,Electronics,0
CP-25334,34,Male,Latin America,3.0,71.7,213.9,Month-to-Month,Electronic Check,2,23,1,3,High,0,3,3,5,45.07,Desktop,Fashion,1
CP-25335,25,Male,North America,1.0,71.15,73.06,Month-to-Month,Bank Transfer,2,39,0,3,High,0,5,12,5,28.75,Mobile App,Fashion,0
CP-25336,62,Female,Latin America,1.0,64.17,64.17,Month-to-Month,Credit Card,4,14,3,5,,0,2,14,6,49.11,Desktop,SaaS Subscriptions,1
CP-25337,44,Female,North America,2.0,22.58,46.55,Month-to-Month,Bank Transfer,2,34,6,4,Low,0,1,14,2,51.69,Mobile App,Electronics,1
CP-25338,69,Female,North America,9.0,73.64,644.37,Two Year,Electronic Check,1,27,13,2,High,1,1,19,3,47.57,Mobile App,Fashion,0
CP-25339,35,Female,Middle East,62.0,89.96,5443.34,One Year,Bank Transfer,2,7,16,1,High,0,4,4,3,56.25,Desktop,Grocery,0
CP-25340,44,Female,Europe,8.0,138.18130000000028,1072.11,Month-to-Month,Electronic Check,1,9,9,2,,0,2,8,3,37.17,Desktop,Electronics,1
CP-25341,39,Female,Europe,11.0,110.82,1147.45,Two Year,Electronic Check,0,18,9,1,High,0,5,8,5,40.92,Desktop,Home & Living,0
CP-25342,33,Female,Europe,31.0,65.05,2075.41,Month-to-Month,Credit Card,3,19,12,4,,1,3,25,5,43.92,Mobile App,Home & Living,0
CP-25343,19,Female,North America,46.0,96.64,4192.6,Two Year,Electronic Check,3,17,8,1,,0,3,25,2,23.82,Desktop,SaaS Subscriptions,0
CP-25344,22,Female,Asia Pacific,65.0,108.4,7187.02,One Year,Credit Card,3,33,2,3,,1,2,26,3,37.84,Desktop,Home & Living,0
CP-25345,35,Male,North America,32.0,110.8,3757.78,Month-to-Month,Electronic Check,2,5,3,2,Low,0,3,3,4,39.98,Mobile App,SaaS Subscriptions,0
CP-25346,20,Female,North America,13.0,73.96,1014.22,Month-to-Month,Electronic Check,1,16,3,2,Low,0,5,18,5,51.57,Mobile App,Fashion,0
CP-25347,44,Male,Latin America,5.0,65.34,319.46,Two Year,Electronic Check,2,21,16,1,Moderate,0,5,23,5,50.7,Desktop,SaaS Subscriptions,0
CP-25348,34,Male,Middle East,17.0,86.49,1525.66,Month-to-Month,Credit Card,1,9,26,1,Low,0,1,24,7,37.45,Desktop,Grocery,1
CP-25349,33,Male,Europe,4.0,58.6,237.87,Two Year,Electronic Check,0,12,1,2,,0,4,24,6,39.73,Desktop,Grocery,0
CP-25350,23,Male,North America,2.0,71.69,136.46,Two Year,Credit Card,2,19,12,3,Low,0,4,27,3,40.65,Mobile App,SaaS Subscriptions,0
CP-25351,68,Male,Europe,46.0,72.43,3207.27,One Year,Bank Transfer,0,38,1,1,Low,0,2,25,6,49.61,Desktop,Electronics,0
CP-25352,24,Female,Latin America,12.0,61.07,731.75,Month-to-Month,Credit Card,0,2,21,1,Low,0,3,12,3,59.4,Mobile App,Fashion,1
CP-25353,67,Female,North America,13.0,100.83,1400.05,Month-to-Month,Bank Transfer,2,17,15,1,Low,1,1,5,5,60.4,Desktop,Grocery,1
CP-25354,31,Male,North America,17.0,60.37,1047.46,One Year,Bank Transfer,2,20,49,1,High,0,1,21,1,50.59,Mobile App,SaaS Subscriptions,1
CP-25355,55,Female,Latin America,11.0,97.14,1070.68,One Year,Credit Card,1,34,5,5,Low,1,3,10,5,59.65,Mobile App,Electronics,0
CP-25356,57,Female,Europe,11.0,57.09,642.66,Month-to-Month,Credit Card,5,33,0,1,Moderate,0,3,12,4,8.0,Desktop,Home & Living,0
CP-25357,32,Female,North America,45.0,87.49,3717.46,Two Year,Electronic Check,1,28,42,2,Moderate,0,3,16,5,46.18,Mobile App,Electronics,0
CP-25358,64,Male,North America,31.0,29.04,846.14,Two Year,UPI/Digital Wallet,5,18,11,1,,0,4,27,3,51.41,Mobile App,Electronics,0
CP-25359,64,Female,Latin America,5.0,69.72,374.85,Month-to-Month,UPI/Digital Wallet,2,37,8,4,Low,0,3,6,2,37.28,Mobile App,Electronics,0
CP-25360,65,Male,Europe,7.0,80.56,594.35,One Year,Bank Transfer,2,6,5,2,,0,2,20,7,51.37,Tablet,SaaS Subscriptions,0
CP-25361,50,Male,North America,20.0,107.54,2167.75,Month-to-Month,Electronic Check,2,7,30,1,High,0,2,11,2,33.96,Desktop,Electronics,1
CP-25362,60,Male,Latin America,16.0,53.21,846.85,Month-to-Month,Bank Transfer,4,28,11,2,,0,5,4,8,23.13,Mobile App,Electronics,0
CP-25363,44,Female,Asia Pacific,27.0,67.69,1781.32,Month-to-Month,UPI/Digital Wallet,3,9,5,1,Low,1,2,21,3,12.99,Desktop,SaaS Subscriptions,1
CP-25364,46,Female,North America,24.0,84.91,2048.96,One Year,UPI/Digital Wallet,4,25,21,1,Moderate,0,5,21,2,50.35,Mobile App,Fashion,0
CP-25365,54,Male,Europe,23.0,102.44,2528.54,Month-to-Month,UPI/Digital Wallet,4,35,10,1,Low,0,4,28,2,29.45,Mobile App,Grocery,0
CP-25366,22,Male,North America,39.0,77.24,2803.01,One Year,Bank Transfer,0,32,13,2,Low,1,2,2,6,15.3,Mobile App,Fashion,0
CP-25367,46,Female,Europe,27.0,66.08,1808.81,One Year,Electronic Check,1,6,37,5,Low,0,3,19,2,35.78,Mobile App,Electronics,1
CP-25368,49,Female,North America,6.0,62.95,404.92,Month-to-Month,Credit Card,2,30,57,2,Moderate,0,5,18,5,63.23,Desktop,Grocery,1
CP-25369,70,Male,North America,38.0,41.06,1627.95,Month-to-Month,Electronic Check,3,27,10,1,Low,0,5,4,3,52.31,Desktop,Grocery,0
CP-25370,23,Female,Europe,8.0,50.95,426.29,One Year,Bank Transfer,4,27,12,1,Moderate,1,2,16,8,55.68,Mobile App,Electronics,0
CP-25371,19,Female,Europe,44.0,111.7,5027.54,Month-to-Month,Electronic Check,2,18,4,5,High,1,3,2,2,21.02,Desktop,Electronics,0
CP-25372,23,Male,Europe,32.0,51.22,1751.63,Month-to-Month,Electronic Check,7,38,26,1,Low,0,4,25,3,52.45,Desktop,Electronics,0
CP-25373,63,Female,North America,2.0,90.38,193.27,Month-to-Month,Electronic Check,3,18,8,1,Low,1,5,14,6,57.16,Mobile App,Fashion,1
CP-25374,60,Male,Middle East,27.0,40.18,1087.89,Month-to-Month,Credit Card,1,10,24,3,Low,0,2,19,4,45.26,Mobile App,Fashion,1
CP-25375,21,Female,North America,13.0,38.68,522.64,Month-to-Month,Credit Card,3,1,1,2,,0,1,15,3,44.24,Desktop,Electronics,1
CP-25376,46,Male,Europe,68.0,88.38,6479.15,Month-to-Month,Credit Card,0,39,32,2,High,0,5,24,2,62.62,Mobile App,Fashion,0
CP-25377,42,Male,North America,12.0,71.12,846.43,Month-to-Month,Electronic Check,1,8,3,4,High,0,4,20,6,72.39,Desktop,Fashion,0
CP-25378,26,Female,Asia Pacific,2.0,68.45,133.79,Month-to-Month,Credit Card,1,22,16,1,Moderate,0,3,25,2,42.75,Mobile App,Fashion,0
CP-25379,20,Female,North America,7.0,43.27,283.99,One Year,UPI/Digital Wallet,2,19,1,4,Low,0,5,10,2,20.47,Mobile App,Fashion,0
CP-25380,43,Male,North America,11.0,94.38,1065.98,Month-to-Month,UPI/Digital Wallet,4,4,13,1,High,1,3,29,6,59.21,Mobile App,Grocery,1
CP-25381,65,Male,Europe,17.0,72.31,1158.53,One Year,Credit Card,0,4,7,2,Low,0,4,29,4,67.22,Mobile App,SaaS Subscriptions,0
CP-25382,60,Male,North America,3.0,87.26,264.0,Two Year,Electronic Check,4,34,16,4,,0,3,0,7,37.1,Desktop,SaaS Subscriptions,0
CP-25383,44,Female,Europe,14.0,68.25,888.28,Month-to-Month,UPI/Digital Wallet,2,34,12,1,Low,0,2,7,4,10.43,Desktop,SaaS Subscriptions,0
CP-25384,53,Female,North America,12.0,92.72,1200.73,One Year,Electronic Check,4,21,23,3,Low,1,1,19,8,43.16,Desktop,Fashion,1
CP-25385,49,Female,North America,33.0,92.58,3134.47,Month-to-Month,Bank Transfer,1,14,30,1,Low,0,3,16,3,22.57,Desktop,SaaS Subscriptions,0
CP-25386,18,Female,Asia Pacific,7.0,105.01,682.75,Month-to-Month,Electronic Check,2,23,7,1,Low,0,5,10,3,41.19,Mobile App,SaaS Subscriptions,0
CP-25387,70,Female,North America,11.0,56.71,645.47,One Year,UPI/Digital Wallet,1,16,8,1,Low,0,2,2,2,50.65,Mobile App,Home & Living,0
CP-25388,33,Female,North America,9.0,70.81,648.41,Two Year,Electronic Check,2,36,22,3,Moderate,0,1,14,5,40.41,Mobile App,SaaS Subscriptions,0
CP-25389,68,Female,North America,19.0,58.26,1141.66,One Year,Electronic Check,4,18,16,3,High,0,2,11,4,71.61,Desktop,Fashion,0
CP-25390,65,Female,North America,33.0,79.52,2755.24,Month-to-Month,Credit Card,4,9,0,1,Low,0,4,7,9,35.04,Desktop,Electronics,0
CP-25391,28,Female,North America,21.0,72.93,1581.93,Month-to-Month,Electronic Check,2,23,17,3,,0,4,26,3,50.12,Mobile App,Fashion,0
CP-25392,43,Male,North America,12.0,88.34,1004.09,Month-to-Month,Credit Card,2,18,10,5,Moderate,1,2,9,7,30.7,Desktop,Fashion,1
CP-25393,57,Male,North America,19.0,51.59,943.7,One Year,Credit Card,2,39,21,1,Low,1,3,29,1,51.81,Tablet,SaaS Subscriptions,0
CP-25394,18,Male,Latin America,8.0,58.23,442.49,Month-to-Month,Credit Card,2,26,36,1,High,1,3,27,4,69.73,Tablet,Fashion,1
CP-25395,43,Female,North America,3.0,80.1,248.35,Month-to-Month,Electronic Check,3,26,26,1,Moderate,0,1,7,2,46.23,Mobile App,SaaS Subscriptions,1
CP-25396,45,Male,Latin America,7.0,64.57,444.89,One Year,Bank Transfer,2,19,10,2,Low,0,3,7,5,61.59,Desktop,SaaS Subscriptions,0
CP-25397,70,Male,Asia Pacific,11.0,74.48,762.03,Month-to-Month,Credit Card,1,1,27,1,,1,4,6,5,19.86,Desktop,Grocery,1
CP-25398,26,Other,North America,11.0,81.21,891.41,One Year,Electronic Check,5,36,31,1,,0,3,24,3,42.64,Mobile App,Fashion,0
CP-25399,61,Female,North America,25.0,71.43,1771.08,One Year,Electronic Check,4,10,2,1,,0,1,7,5,36.71,Desktop,SaaS Subscriptions,0
CP-25400,39,Female,North America,50.0,122.05,6163.6,Two Year,Bank Transfer,2,32,8,2,Low,0,3,29,5,57.09,Mobile App,Grocery,0
CP-25401,25,Male,Europe,9.0,32.01,307.15,Month-to-Month,Electronic Check,6,17,10,3,,0,4,14,4,63.27,Tablet,Fashion,1
CP-25402,66,Female,Asia Pacific,2.0,45.16,94.78,Month-to-Month,Bank Transfer,3,3,1,4,Low,1,2,14,4,44.6,Mobile App,Fashion,1
CP-25403,59,Male,Europe,1.0,81.48,84.86,Two Year,Electronic Check,4,12,9,1,Moderate,1,3,18,4,13.53,Mobile App,Fashion,0
CP-25404,44,Male,Europe,1.0,84.83,84.83,Month-to-Month,UPI/Digital Wallet,3,30,14,2,Low,0,4,10,1,60.46,Mobile App,Fashion,0
CP-25405,56,Male,North America,51.0,45.05,2447.23,Month-to-Month,Electronic Check,2,35,9,1,High,0,3,18,3,60.32,Tablet,Grocery,0
CP-25406,36,Female,Asia Pacific,72.0,60.83,4286.67,Month-to-Month,Credit Card,0,33,3,2,,0,1,7,7,54.19,Mobile App,Electronics,0
CP-25407,42,Male,North America,1.0,79.4,79.4,Two Year,Bank Transfer,1,1,15,1,,1,5,17,3,47.12,Desktop,Fashion,0
CP-25408,55,Female,Middle East,8.0,98.78,731.24,Month-to-Month,Credit Card,1,4,6,4,Moderate,0,3,27,8,53.44,Mobile App,SaaS Subscriptions,1
CP-25409,38,Female,Europe,20.0,81.09,1661.09,Month-to-Month,UPI/Digital Wallet,1,6,4,2,,0,2,15,6,56.38,Desktop,Electronics,0
CP-25410,41,Male,North America,4.0,66.41,284.47,Month-to-Month,UPI/Digital Wallet,3,33,26,3,Low,0,4,6,9,23.32,Mobile App,Electronics,0
CP-25411,41,Male,Latin America,17.0,51.13,835.68,Month-to-Month,Bank Transfer,2,26,13,1,Low,0,4,25,5,33.07,Mobile App,Home & Living,0
CP-25412,36,Male,Europe,31.0,33.03,978.14,One Year,Credit Card,3,25,8,1,Moderate,0,3,5,7,38.76,Desktop,Electronics,0
CP-25413,67,Female,Asia Pacific,36.0,18.0,616.25,One Year,Electronic Check,1,39,37,3,High,1,2,25,8,26.99,Mobile App,Fashion,0
CP-25414,64,Male,Europe,23.0,53.83,1199.88,One Year,Credit Card,2,8,1,1,,0,4,11,6,70.86,Mobile App,Electronics,0
CP-25415,19,Male,Latin America,2.0,18.0,37.41,Two Year,Electronic Check,1,32,3,2,Low,0,1,21,5,44.53,Desktop,Grocery,0
CP-25416,31,Male,Latin America,8.0,72.17,609.0,One Year,Credit Card,2,18,39,2,Moderate,1,3,22,3,42.66,Mobile App,Fashion,1
CP-25417,70,Female,Europe,62.0,102.43,6586.59,Month-to-Month,Electronic Check,2,37,2,3,,0,2,12,1,43.02,Mobile App,Grocery,0
CP-25418,49,Male,North America,4.0,96.33,373.54,Month-to-Month,Bank Transfer,1,11,5,5,,1,1,21,0,60.02,Desktop,Home & Living,1
CP-25419,59,Male,Europe,11.0,52.82,595.33,One Year,Credit Card,3,2,2,1,,0,5,13,5,57.49,Mobile App,Electronics,0
CP-25420,49,Male,Middle East,8.0,48.25,392.41,One Year,Electronic Check,1,2,0,3,High,0,1,21,5,31.96,Mobile App,Electronics,0
CP-25421,45,Female,Europe,5.0,109.06,544.42,Two Year,Credit Card,3,4,14,2,High,0,2,29,4,49.48,Desktop,SaaS Subscriptions,0
CP-25422,65,Male,Middle East,8.0,68.84,552.39,Month-to-Month,Electronic Check,1,7,10,2,Low,0,3,27,6,54.92,Mobile App,Fashion,1
CP-25423,56,Female,North America,4.0,70.02,281.21,Month-to-Month,Credit Card,1,20,10,1,High,0,3,1,7,45.12,Mobile App,Fashion,0
CP-25424,57,Male,Latin America,38.0,63.62,2294.53,One Year,Electronic Check,1,32,3,2,,1,3,4,7,45.86,Mobile App,Fashion,0
CP-25425,59,Female,North America,4.0,74.64,319.0,Month-to-Month,Bank Transfer,5,12,11,2,Low,0,3,8,4,40.44,Desktop,Home & Living,0
CP-25426,64,Female,Europe,18.0,55.36,1023.45,Month-to-Month,Electronic Check,1,10,25,2,High,0,2,10,4,53.68,Desktop,Electronics,1
CP-25427,57,Female,Europe,52.0,74.13,4099.26,Two Year,Electronic Check,4,5,5,3,,0,3,10,6,49.14,Mobile App,Electronics,0
CP-25428,30,Male,Asia Pacific,55.0,61.67,3286.63,Month-to-Month,Credit Card,2,22,44,3,High,0,2,22,3,42.26,Desktop,Electronics,0
CP-25429,29,Male,North America,17.0,51.56,864.15,Month-to-Month,Credit Card,1,27,4,3,Moderate,0,2,9,5,48.2,Desktop,Electronics,0
CP-25430,25,Male,Latin America,6.0,70.14,410.19,One Year,Electronic Check,3,31,0,3,High,0,3,11,0,77.85,Mobile App,Electronics,0
CP-25431,32,Female,Latin America,6.0,111.14,704.21,Month-to-Month,Bank Transfer,4,26,0,2,Moderate,1,2,7,6,38.56,Desktop,SaaS Subscriptions,1
CP-25432,43,Female,Asia Pacific,25.0,51.32,1301.26,Month-to-Month,Electronic Check,4,24,1,3,Low,0,3,28,2,45.32,Mobile App,SaaS Subscriptions,0
CP-25433,29,Male,North America,72.0,45.65,3146.11,Month-to-Month,Electronic Check,2,36,13,2,,0,4,4,4,28.14,Mobile App,Home & Living,0
CP-25434,60,Female,North America,2.0,39.28,78.67,One Year,Electronic Check,3,27,21,2,Moderate,1,3,15,6,59.9,Mobile App,Grocery,0
CP-25435,68,Male,Europe,29.0,64.4,1883.47,One Year,Credit Card,1,4,15,1,Low,0,3,28,4,49.68,Mobile App,Grocery,0
CP-25436,63,Female,Asia Pacific,3.0,103.07,326.81,Month-to-Month,Bank Transfer,3,23,32,1,Low,0,4,7,1,48.78,Desktop,Electronics,0
CP-25437,44,Male,North America,7.0,66.21,446.02,Month-to-Month,Credit Card,3,37,59,1,,0,4,26,3,35.07,Tablet,Electronics,1
CP-25438,35,Male,Europe,16.0,138.18130000000028,2280.64,Month-to-Month,UPI/Digital Wallet,0,37,6,1,Low,0,3,10,2,57.68,Mobile App,Electronics,0
CP-25439,62,Male,Europe,7.0,57.99,382.75,One Year,Credit Card,3,10,4,3,,1,2,3,4,32.81,Desktop,Electronics,0
CP-25440,53,Female,Asia Pacific,19.0,57.07,1021.93,Two Year,Electronic Check,4,12,6,4,Low,0,3,26,6,27.4,Desktop,Home & Living,0
CP-25441,66,Female,Europe,10.0,18.0,168.54,Month-to-Month,UPI/Digital Wallet,4,16,9,1,Moderate,0,3,11,7,39.11,Mobile App,Electronics,0
CP-25442,68,Male,Asia Pacific,5.0,74.49,344.12,One Year,UPI/Digital Wallet,3,30,16,3,,1,1,16,2,28.65,Desktop,Fashion,1
CP-25443,44,Female,North America,14.0,103.73,1387.77,Month-to-Month,UPI/Digital Wallet,1,20,4,3,,1,5,10,4,8.0,Mobile App,Fashion,1
CP-25444,26,Male,North America,1.0,66.99,66.99,Month-to-Month,Electronic Check,1,1,41,5,Low,0,1,1,3,53.24,Desktop,Fashion,1
CP-25445,56,Male,Latin America,25.0,80.45,2033.75,Month-to-Month,UPI/Digital Wallet,0,35,4,1,Moderate,0,3,2,12,54.48,Tablet,Electronics,0
CP-25446,18,Male,North America,14.0,79.03,1064.48,One Year,UPI/Digital Wallet,1,2,3,1,,1,2,22,8,29.72,Desktop,Electronics,0
CP-25447,24,Female,Middle East,53.0,41.8,2366.26,One Year,UPI/Digital Wallet,1,30,14,1,,0,4,18,1,40.84,Mobile App,Home & Living,0
CP-25448,43,Female,North America,2.0,97.71,181.2,Month-to-Month,Credit Card,2,36,14,3,Low,0,3,26,4,59.31,Desktop,Fashion,0
CP-25449,24,Female,Europe,24.0,18.0,426.87,Two Year,Electronic Check,2,29,11,1,,0,5,22,5,43.3,Mobile App,SaaS Subscriptions,0
CP-25450,69,Female,North America,7.0,102.29,678.6,Month-to-Month,Electronic Check,1,14,10,1,Moderate,0,4,14,4,55.42,Mobile App,Grocery,1
CP-25451,24,Male,Middle East,9.0,73.08,609.78,Month-to-Month,Credit Card,2,37,0,1,,0,3,3,1,38.92,Mobile App,Fashion,0
CP-25452,25,Female,Middle East,8.0,74.17,582.13,Month-to-Month,UPI/Digital Wallet,4,6,4,3,High,0,2,15,5,54.93,Mobile App,Electronics,1
CP-25453,33,Male,North America,8.0,50.45,414.76,Two Year,Credit Card,2,14,4,3,,1,3,4,5,36.79,Mobile App,Electronics,0
CP-25454,20,Female,North America,11.0,74.28,870.05,Two Year,Credit Card,1,10,15,1,,0,3,3,5,29.69,Mobile App,Electronics,0
CP-25455,62,Male,Asia Pacific,1.0,79.42,79.42,Month-to-Month,Credit Card,6,24,32,1,,0,4,29,7,39.81,Mobile App,Fashion,1
CP-25456,27,Female,Latin America,34.0,48.97,1746.58,Month-to-Month,Bank Transfer,1,27,7,1,Low,1,4,11,8,30.93,Mobile App,Fashion,0
CP-25457,67,Female,Asia Pacific,39.0,53.61,1974.12,Month-to-Month,Electronic Check,0,20,20,2,,0,3,6,8,40.75,Desktop,Electronics,0
CP-25458,24,Male,Latin America,1.0,49.26,49.26,One Year,Bank Transfer,2,11,1,4,Moderate,0,5,14,5,39.6,Desktop,Electronics,0
CP-25459,38,Female,North America,27.0,118.57,3277.08,One Year,Bank Transfer,2,9,12,3,Low,0,1,26,4,60.05,Mobile App,Grocery,0
CP-25460,70,Male,Europe,2.0,50.14,96.75,Month-to-Month,Bank Transfer,2,29,9,2,,1,3,18,4,40.04,Mobile App,Electronics,1
CP-25461,54,Male,Asia Pacific,30.0,103.75,3316.66,Month-to-Month,Bank Transfer,3,23,0,2,Low,1,1,14,3,19.38,Desktop,Fashion,1
CP-25462,48,Female,North America,18.0,91.84,1662.87,Month-to-Month,Credit Card,2,14,11,1,Low,0,5,10,5,49.81,Mobile App,Fashion,0
CP-25463,40,Female,Asia Pacific,7.0,110.87,791.6,Two Year,Credit Card,3,11,5,3,Moderate,0,4,20,7,56.62,Mobile App,Fashion,0
CP-25464,44,Male,Latin America,18.0,79.86,1364.37,Month-to-Month,Electronic Check,2,30,12,3,Low,0,4,9,4,35.81,Tablet,SaaS Subscriptions,0
CP-25465,39,Male,Latin America,13.0,86.71,1117.26,Two Year,Bank Transfer,2,5,25,3,Low,0,3,23,8,38.56,Mobile App,Electronics,0
CP-25466,56,Female,North America,19.0,47.09,823.36,Month-to-Month,Electronic Check,3,35,8,2,High,0,2,25,3,61.1,Desktop,Fashion,0
CP-25467,44,Female,North America,12.0,84.2,1011.04,One Year,Credit Card,1,32,30,2,Low,1,3,11,7,50.5,Mobile App,Home & Living,0
CP-25468,66,Male,Europe,27.0,111.08,2997.03,Month-to-Month,Bank Transfer,1,19,6,2,,0,3,6,3,18.54,Mobile App,Electronics,0
CP-25469,21,Female,North America,1.0,57.6,57.6,Two Year,Electronic Check,4,39,4,3,Low,0,4,27,7,29.77,Desktop,Grocery,0
CP-25470,41,Female,Middle East,8.0,85.87,697.31,Two Year,Electronic Check,3,39,20,1,,1,4,20,6,26.32,Mobile App,Electronics,0
CP-25471,40,Male,North America,15.0,103.77,1618.65,Month-to-Month,Credit Card,1,32,2,1,Low,0,5,16,4,48.45,Mobile App,Fashion,0
CP-25472,65,Male,Asia Pacific,16.0,70.33,1045.17,Month-to-Month,Credit Card,7,16,6,2,,0,3,4,5,50.72,Mobile App,Fashion,0
CP-25473,36,Male,North America,4.0,91.47,352.67,Month-to-Month,Electronic Check,2,31,1,1,Moderate,0,2,18,6,53.79,Mobile App,Electronics,0
CP-25474,59,Female,Europe,2.0,67.48,127.42,Two Year,Electronic Check,1,28,18,2,Low,0,1,28,5,68.38,Desktop,Fashion,0
